Date,EMA,Close
2020-06-30,,111.51000213623047
2020-07-31,,116.94000244140625
2020-08-31,,131.8699951171875
2020-09-30,,124.08000183105469
2020-10-31,,121.25
2020-11-30,,148.00999450683594
2020-12-31,,181.17999267578125
2021-01-31,,168.1699981689453
2021-02-28,,189.0399932861328
2021-03-31,,184.52000427246094
2021-04-30,,186.02000427246094
2021-05-31,,178.64999389648438
2021-06-30,,175.77000427246094
2021-07-31,,176.02000427246094
2021-08-31,,181.3000030517578
2021-09-30,,169.1699981689453
2021-10-31,,169.07000732421875
2021-11-30,,144.89999389648438
2021-12-31,,154.88999938964844
2022-01-31,,142.97000122070312
2022-02-28,,148.4600067138672
2022-03-31,,137.16000366210938
2022-04-30,,111.62999725341797
2022-05-31,,110.44000244140625
2022-06-30,,94.4000015258789
2022-07-31,,106.0999984741211
2022-08-31,,112.08000183105469
2022-09-30,,94.33000183105469
2022-10-31,,106.54000091552734
2022-11-30,,97.87000274658203
2022-12-31,,86.87999725341797
2023-01-31,,108.48999786376953
2023-02-28,,99.61000061035156
2023-03-31,,100.12999725341797
2023-04-30,,102.5
2023-05-31,,87.95999908447266
2023-06-30,,89.27999877929688
2023-07-31,,88.88999938964844
2023-08-31,,83.68000030517578
2023-09-30,114.90307882875393,81.05000305175781
2023-10-31,113.27805041456548,81.58999633789062
2023-11-30,112.27375539148454,92.69000244140625
2023-12-31,111.20137712436467,90.29000091552734
2024-01-31,110.46228570618872,96.05000305175781
2024-02-29,110.51680844398706,111.58000183105469
2024-03-31,111.09452513502923,122.36000061035156
2024-04-30,111.09479212718004,111.0999984741211
2024-05-31,110.74431464107903,103.91000366210938
2024-06-30,110.1855676300765,99.29000091552734
2024-07-31,109.380905913556,93.69000244140625
2024-08-31,108.45403232037853,90.37999725341797
2024-09-30,107.85578696042866,96.19000244140625
2024-10-31,107.28721183788296,96.19999694824219
2024-11-30,107.78393327119126,117.47000122070312
2024-12-31,107.95788767133418,111.3499984741211
2025-01-31,108.20677108046878,113.05999755859375
2025-02-28,108.47961166443409,113.80000305175781
2025-03-31,108.00255728803448,98.69999694824219
2025-04-30,107.17072507633729,90.94999694824219
2025-05-31,107.45703121483436,113.04000091552734
2025-06-30,108.26449321100002,124.01000213623047
2025-07-31,108.83061562736987,119.87000274658203
